pollster,numeric_grade,state,candidate_name,party,pct,sample_size,population,start_date,end_date,national_poll,recent_poll
Beacon/Shaw,2.8,Virginia,Donald Trump,REP,41,1107,Voters,2024-06-01,2024-06-03,0,Older
Beacon/Shaw,2.8,Florida,Donald Trump,REP,50,1075,Voters,2024-06-01,2024-06-03,0,Older
Beacon/Shaw,2.8,Florida,Donald Trump,REP,47,1075,Voters,2024-06-01,2024-06-03,0,Older
Beacon/Shaw,2.8,Nevada,Donald Trump,REP,50,1069,Voters,2024-06-01,2024-06-03,0,Older
Beacon/Shaw,2.8,Nevada,Donald Trump,REP,45,1069,Voters,2024-06-01,2024-06-03,0,Older
Beacon/Shaw,2.8,Arizona,Donald Trump,REP,51,1095,Voters,2024-06-01,2024-06-03,0,Older
Beacon/Shaw,2.8,Arizona,Donald Trump,REP,46,1095,Voters,2024-06-01,2024-06-03,0,Older
Morning Consult,1.9,NA,Donald Trump,REP,44,4000,Voters,2024-06-01,2024-06-03,1,Older
East Carolina University,2.6,North Carolina,Donald Trump,REP,48,1332,Voters,2024-05-31,2024-06-03,0,Older
Quinnipiac,2.8,Georgia,Donald Trump,REP,49,1203,Voters,2024-05-30,2024-06-03,0,Older
Quinnipiac,2.8,Georgia,Donald Trump,REP,43,1203,Voters,2024-05-30,2024-06-03,0,Older
Navigator,1.3,NA,Donald Trump,REP,40,812,Voters,2024-05-23,2024-06-03,1,Older
Navigator,1.3,NA,Donald Trump,REP,44,812,Voters,2024-05-23,2024-06-03,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,44,10404,Voters,2024-05-31,2024-06-02,1,Older
North Star Opinion Research,1.1,North Carolina,Donald Trump,REP,49,600,Voters,2024-05-29,2024-06-02,0,Older
North Star Opinion Research,1.1,North Carolina,Donald Trump,REP,44,600,Voters,2024-05-29,2024-06-02,0,Older
PPIC,2.5,California,Donald Trump,REP,31,1098,Voters,2024-05-23,2024-06-02,0,Older
Morning Consult,1.9,NA,Donald Trump,REP,44,4000,Voters,2024-05-30,2024-06-01,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,44,2200,Voters,2024-05-31,2024-05-31,1,Older
Ipsos,2.8,NA,Donald Trump,REP,39,2135,Voters,2024-05-30,2024-05-31,1,Older
Ipsos,2.8,NA,Donald Trump,REP,36,2556,Adults,2024-05-30,2024-05-31,1,Older
Ipsos,2.8,NA,Donald Trump,REP,37,2135,Voters,2024-05-30,2024-05-31,1,Older
Ipsos,2.8,NA,Donald Trump,REP,33,2556,Adults,2024-05-30,2024-05-31,1,Older
HarrisX,1.5,NA,Donald Trump,REP,51,1006,Voters,2024-05-30,2024-05-31,1,Older
HarrisX,1.5,NA,Donald Trump,REP,43,1006,Voters,2024-05-30,2024-05-31,1,Older
SurveyMonkey,2,NA,Donald Trump,REP,34,5893,Adults,2024-05-30,2024-05-31,1,Older
TIPP,1.8,NA,Donald Trump,REP,41,1675,Voters,2024-05-29,2024-05-31,1,Older
TIPP,1.8,NA,Donald Trump,REP,38,1675,Voters,2024-05-29,2024-05-31,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,45,4000,Voters,2024-05-29,2024-05-31,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,45,4000,Voters,2024-05-28,2024-05-30,1,Older
UMass Amherst/YouGov,2.4,Massachusetts,Donald Trump,REP,27,700,Adults,2024-05-17,2024-05-30,0,Older
Emerson,2.9,New York,Donald Trump,REP,37.6,1000,Voters,2024-05-28,2024-05-29,0,Older
Emerson,2.9,New York,Donald Trump,REP,44.8,1000,Voters,2024-05-28,2024-05-29,0,Older
Morning Consult,1.9,NA,Donald Trump,REP,45,3996,Voters,2024-05-28,2024-05-29,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,44,4000,Voters,2024-05-27,2024-05-29,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,44,10721,Voters,2024-05-26,2024-05-28,1,Older
YouGov,3,NA,Donald Trump,REP,41,1547,Voters,2024-05-25,2024-05-28,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,44,4000,Voters,2024-05-25,2024-05-27,1,Older
Emerson,2.9,NA,Donald Trump,REP,41,1000,Voters,2024-05-24,2024-05-27,1,Older
Leger,2,NA,Donald Trump,REP,43,883,Voters,2024-05-24,2024-05-26,1,Older
Leger,2,NA,Donald Trump,REP,39,883,Voters,2024-05-24,2024-05-26,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,44,4000,Voters,2024-05-24,2024-05-26,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,44,4000,Voters,2024-05-23,2024-05-25,1,Older
The Tyson Group,1.1,Nevada,Donald Trump,REP,40,601,Voters,2024-05-22,2024-05-25,0,Older
The Tyson Group,1.1,Nevada,Donald Trump,REP,47,601,Voters,2024-05-22,2024-05-25,0,Older
Morning Consult,1.9,NA,Donald Trump,REP,44,4000,Voters,2024-05-22,2024-05-24,1,Older
Emerson,2.9,NA,Donald Trump,REP,50.1,1100,Voters,2024-05-21,2024-05-23,1,Older
Emerson,2.9,NA,Donald Trump,REP,43.8,1100,Voters,2024-05-21,2024-05-23,1,Older
McLaughlin,0.5,NA,Donald Trump,REP,46,1000,Voters,2024-05-21,2024-05-23,1,Older
McLaughlin,0.5,NA,Donald Trump,REP,42,1000,Voters,2024-05-21,2024-05-23,1,Older
Marist,2.9,NA,Donald Trump,REP,48,1122,Voters,2024-05-21,2024-05-23,1,Older
Marist,2.9,NA,Donald Trump,REP,44,1122,Voters,2024-05-21,2024-05-23,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,44,4000,Voters,2024-05-21,2024-05-23,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,44,4000,Voters,2024-05-20,2024-05-22,1,Older
Mitchell,2.4,Michigan,Donald Trump,REP,49,697,Voters,2024-05-20,2024-05-21,0,Older
Mitchell,2.4,Michigan,Donald Trump,REP,46,697,Voters,2024-05-20,2024-05-21,0,Older
YouGov,3,NA,Donald Trump,REP,41,1560,Voters,2024-05-19,2024-05-21,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,45,4000,Voters,2024-05-19,2024-05-21,1,Older
P2 Insights,1.1,Arizona,Donald Trump,REP,41,650,Voters,2024-05-13,2024-05-21,0,Older
P2 Insights,1.1,Georgia,Donald Trump,REP,43,650,Voters,2024-05-13,2024-05-21,0,Older
P2 Insights,1.1,Michigan,Donald Trump,REP,45,650,Voters,2024-05-13,2024-05-21,0,Older
P2 Insights,1.1,Nevada,Donald Trump,REP,41,650,Voters,2024-05-13,2024-05-21,0,Older
P2 Insights,1.1,Wisconsin,Donald Trump,REP,44,650,Voters,2024-05-13,2024-05-21,0,Older
Roanoke College,2.6,Virginia,Donald Trump,REP,42,711,Voters,2024-05-12,2024-05-21,0,Older
Roanoke College,2.6,Virginia,Donald Trump,REP,38,711,Voters,2024-05-12,2024-05-21,0,Older
Morning Consult,1.9,NA,Donald Trump,REP,44,4000,Voters,2024-05-18,2024-05-20,1,Older
Quinnipiac,2.8,NA,Donald Trump,REP,47,1374,Voters,2024-05-16,2024-05-20,1,Older
Quinnipiac,2.8,NA,Donald Trump,REP,38,1374,Voters,2024-05-16,2024-05-20,1,Older
U. New Hampshire,2.6,Massachusetts,Donald Trump,REP,26,526,Voters,2024-05-16,2024-05-20,0,Older
U. New Hampshire,2.6,Massachusetts,Donald Trump,REP,32,526,Voters,2024-05-16,2024-05-20,0,Older
U. New Hampshire,2.6,Rhode Island,Donald Trump,REP,33,538,Voters,2024-05-16,2024-05-20,0,Older
U. New Hampshire,2.6,Rhode Island,Donald Trump,REP,40,538,Voters,2024-05-16,2024-05-20,0,Older
U. New Hampshire,2.6,New Hampshire,Donald Trump,REP,41,1140,Voters,2024-05-16,2024-05-20,0,Older
U. New Hampshire,2.6,New Hampshire,Donald Trump,REP,48,1140,Voters,2024-05-16,2024-05-20,0,Older
Praecones Analytica,2,New Hampshire,Donald Trump,REP,36.6,862,Voters,2024-05-15,2024-05-20,0,Older
Morning Consult,1.9,NA,Donald Trump,REP,44,10172,Voters,2024-05-17,2024-05-19,1,Older
KAConsulting LLC,1.5,Michigan,Donald Trump,REP,45,600,Voters,2024-05-15,2024-05-19,0,Older
KAConsulting LLC,1.5,Michigan,Donald Trump,REP,42,600,Voters,2024-05-15,2024-05-19,0,Older
KAConsulting LLC,1.5,Pennsylvania,Donald Trump,REP,44,600,Voters,2024-05-15,2024-05-19,0,Older
KAConsulting LLC,1.5,Pennsylvania,Donald Trump,REP,41,600,Voters,2024-05-15,2024-05-19,0,Older
KAConsulting LLC,1.5,Wisconsin,Donald Trump,REP,45,600,Voters,2024-05-15,2024-05-19,0,Older
KAConsulting LLC,1.5,Wisconsin,Donald Trump,REP,42,600,Voters,2024-05-15,2024-05-19,0,Older
Morning Consult,1.9,NA,Donald Trump,REP,44,4000,Voters,2024-05-16,2024-05-18,1,Older
Change Research,1.4,North Carolina,Donald Trump,REP,45,835,Voters,2024-05-13,2024-05-18,0,Older
Change Research,1.4,North Carolina,Donald Trump,REP,41,835,Voters,2024-05-13,2024-05-18,0,Older
Morning Consult,1.9,NA,Donald Trump,REP,44,4000,Voters,2024-05-15,2024-05-17,1,Older
PPP,1.4,Washington,Donald Trump,REP,39,615,Voters,2024-05-15,2024-05-16,0,Older
HarrisX/Harris Poll,1.5,NA,Donald Trump,REP,53,1660,Voters,2024-05-15,2024-05-16,1,Older
HarrisX/Harris Poll,1.5,NA,Donald Trump,REP,45,1660,Voters,2024-05-15,2024-05-16,1,Older
HarrisX/Harris Poll,1.5,NA,Donald Trump,REP,44,1660,Voters,2024-05-15,2024-05-16,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,44,4000,Voters,2024-05-14,2024-05-16,1,Older
Cygnal,2.1,NA,Donald Trump,REP,45.8,1500,Voters,2024-05-14,2024-05-16,1,Older
Cygnal,2.1,NA,Donald Trump,REP,40.8,1500,Voters,2024-05-14,2024-05-16,1,Older
Echelon Insights,2.7,NA,Donald Trump,REP,49,1023,Voters,2024-05-13,2024-05-16,1,Older
Echelon Insights,2.7,NA,Donald Trump,REP,43,1023,Voters,2024-05-13,2024-05-16,1,Older
Elway,1.9,Washington,Donald Trump,REP,34,403,Voters,2024-05-13,2024-05-16,0,Older
YouGov,3,Florida,Donald Trump,REP,54,1181,Voters,2024-05-10,2024-05-16,0,Older
YouGov,3,Florida,Donald Trump,REP,49,1174,Voters,2024-05-10,2024-05-16,0,Older
YouGov,3,Arizona,Donald Trump,REP,52,1193,Voters,2024-05-10,2024-05-16,0,Older
YouGov,3,Arizona,Donald Trump,REP,44,1192,Voters,2024-05-10,2024-05-16,0,Older
Morning Consult,1.9,NA,Donald Trump,REP,44,4000,Voters,2024-05-13,2024-05-15,1,Older
Siena,2.7,New York,Donald Trump,REP,38,1191,Voters,2024-05-13,2024-05-15,0,Older
McLaughlin,0.5,NA,Donald Trump,REP,47,1000,Voters,2024-05-09,2024-05-15,1,Older
McLaughlin,0.5,NA,Kamala Harris,DEM,41,1000,Voters,2024-05-09,2024-05-15,1,Older
McLaughlin,0.5,NA,Donald Trump,REP,48,1000,Voters,2024-05-09,2024-05-15,1,Older
McLaughlin,0.5,NA,Donald Trump,REP,38,1000,Voters,2024-05-09,2024-05-15,1,Older
Marquette Law School,3,NA,Donald Trump,REP,50,902,Voters,2024-05-06,2024-05-15,1,Older
Marquette Law School,3,NA,Donald Trump,REP,51,684,Voters,2024-05-06,2024-05-15,1,Older
Marquette Law School,3,NA,Donald Trump,REP,40,902,Voters,2024-05-06,2024-05-15,1,Older
Marquette Law School,3,NA,Donald Trump,REP,44,684,Voters,2024-05-06,2024-05-15,1,Older
YouGov,3,NA,Donald Trump,REP,42,1586,Voters,2024-05-12,2024-05-14,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,44,4000,Voters,2024-05-12,2024-05-14,1,Older
McLaughlin,0.5,NA,Donald Trump,REP,45.5,2000,Voters,2024-05-10,2024-05-14,1,Older
McLaughlin,0.5,NA,Donald Trump,REP,46.8,1721,Voters,2024-05-10,2024-05-14,1,Older
McLaughlin,0.5,NA,Donald Trump,REP,39.3,2000,Voters,2024-05-10,2024-05-14,1,Older
McLaughlin,0.5,NA,Donald Trump,REP,41.3,1721,Voters,2024-05-10,2024-05-14,1,Older
Ipsos,2.8,NA,Donald Trump,REP,46,3208,Voters,2024-05-07,2024-05-14,1,Older
Ipsos,2.8,NA,Donald Trump,REP,38,3208,Voters,2024-05-07,2024-05-14,1,Older
Ipsos,2.8,NA,Donald Trump,REP,36,3934,Adults,2024-05-07,2024-05-14,1,Older
Ipsos,2.8,NA,Donald Trump,REP,35,3934,Adults,2024-05-07,2024-05-14,1,Older
Noble Predictive Insights,2.4,Arizona,Donald Trump,REP,44,1003,Voters,2024-05-07,2024-05-14,0,Older
Noble Predictive Insights,2.4,Arizona,Donald Trump,REP,43,1003,Voters,2024-05-07,2024-05-14,0,Older
University of Massachusetts Lowell/YouGov,2.9,New Hampshire,Donald Trump,REP,36,600,Voters,2024-05-06,2024-05-14,0,Older
Redfield & Wilton Strategies,1.8,NA,Donald Trump,REP,42,1155,Voters,2024-05-13,2024-05-13,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,44,4000,Voters,2024-05-11,2024-05-13,1,Older
YouGov,3,NA,Donald Trump,REP,45,1201,Voters,2024-05-10,2024-05-13,1,Older
YouGov,3,NA,Donald Trump,REP,44,1201,Voters,2024-05-10,2024-05-13,1,Older
Beacon/Shaw,2.8,NA,Donald Trump,REP,43,1126,Voters,2024-05-10,2024-05-13,1,Older
Beacon/Shaw,2.8,NA,Donald Trump,REP,49,1126,Voters,2024-05-10,2024-05-13,1,Older
Mason-Dixon,2.6,South Dakota,Donald Trump,REP,50,500,Voters,2024-05-10,2024-05-13,0,Older
Morning Consult,1.9,Nevada,Donald Trump,REP,44,459,Voters,2024-05-08,2024-05-13,0,Older
Morning Consult,1.9,Nevada,Donald Trump,REP,47,459,Voters,2024-05-08,2024-05-13,0,Older
Morning Consult,1.9,Nevada,Kamala Harris,DEM,44,459,Voters,2024-05-08,2024-05-13,0,Older
Morning Consult,1.9,Nevada,Donald Trump,REP,47,459,Voters,2024-05-08,2024-05-13,0,Older
Ipsos,2.8,NA,Donald Trump,REP,35,1730,Voters,2024-05-07,2024-05-13,1,Older
Ipsos,2.8,NA,Donald Trump,REP,48,1730,Voters,2024-05-07,2024-05-13,1,Older
Morning Consult,1.9,Wisconsin,Donald Trump,REP,43,693,Voters,2024-05-07,2024-05-13,0,Older
Morning Consult,1.9,Wisconsin,Donald Trump,REP,47,693,Voters,2024-05-07,2024-05-13,0,Older
Morning Consult,1.9,Wisconsin,Kamala Harris,DEM,41,693,Voters,2024-05-07,2024-05-13,0,Older
Morning Consult,1.9,Wisconsin,Donald Trump,REP,49,693,Voters,2024-05-07,2024-05-13,0,Older
Morning Consult,1.9,NA,Donald Trump,REP,44,10243,Voters,2024-05-10,2024-05-12,1,Older
Morning Consult,1.9,Arizona,Donald Trump,REP,45,795,Voters,2024-05-08,2024-05-12,0,Older
Morning Consult,1.9,Arizona,Donald Trump,REP,49,795,Voters,2024-05-08,2024-05-12,0,Older
Morning Consult,1.9,Arizona,Kamala Harris,DEM,42,795,Voters,2024-05-08,2024-05-12,0,Older
Morning Consult,1.9,Arizona,Donald Trump,REP,51,795,Voters,2024-05-08,2024-05-12,0,Older
Morning Consult,1.9,Georgia,Donald Trump,REP,44,795,Voters,2024-05-08,2024-05-12,0,Older
Morning Consult,1.9,Georgia,Donald Trump,REP,47,795,Voters,2024-05-08,2024-05-12,0,Older
Morning Consult,1.9,Georgia,Kamala Harris,DEM,41,795,Voters,2024-05-08,2024-05-12,0,Older
Morning Consult,1.9,Georgia,Donald Trump,REP,49,795,Voters,2024-05-08,2024-05-12,0,Older
Morning Consult,1.9,Michigan,Donald Trump,REP,40,704,Voters,2024-05-08,2024-05-12,0,Older
Morning Consult,1.9,Michigan,Donald Trump,REP,45,704,Voters,2024-05-08,2024-05-12,0,Older
Morning Consult,1.9,Michigan,Kamala Harris,DEM,44,704,Voters,2024-05-08,2024-05-12,0,Older
Morning Consult,1.9,Michigan,Donald Trump,REP,47,704,Voters,2024-05-08,2024-05-12,0,Older
Morning Consult,1.9,North Carolina,Donald Trump,REP,46,704,Voters,2024-05-08,2024-05-12,0,Older
Morning Consult,1.9,North Carolina,Donald Trump,REP,49,704,Voters,2024-05-08,2024-05-12,0,Older
Morning Consult,1.9,North Carolina,Kamala Harris,DEM,40,704,Voters,2024-05-08,2024-05-12,0,Older
Morning Consult,1.9,North Carolina,Donald Trump,REP,50,704,Voters,2024-05-08,2024-05-12,0,Older
Morning Consult,1.9,Pennsylvania,Donald Trump,REP,45,812,Voters,2024-05-08,2024-05-12,0,Older
Morning Consult,1.9,Pennsylvania,Donald Trump,REP,48,812,Voters,2024-05-08,2024-05-12,0,Older
Morning Consult,1.9,Pennsylvania,Kamala Harris,DEM,43,812,Voters,2024-05-08,2024-05-12,0,Older
Morning Consult,1.9,Pennsylvania,Donald Trump,REP,50,812,Voters,2024-05-08,2024-05-12,0,Older
Morning Consult,1.9,NA,Donald Trump,REP,44,4000,Voters,2024-05-09,2024-05-11,1,Older
SurveyUSA,2.8,Minnesota,Donald Trump,REP,42,625,Voters,2024-05-08,2024-05-11,0,Older
Morning Consult,1.9,NA,Donald Trump,REP,43,4000,Voters,2024-05-08,2024-05-10,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,43,4000,Voters,2024-05-07,2024-05-09,1,Older
RMG Research,2.3,NA,Donald Trump,REP,39,2000,Voters,2024-05-06,2024-05-09,1,Older
RMG Research,2.3,NA,Donald Trump,REP,42,2000,Voters,2024-05-06,2024-05-09,1,Older
High Point University,2.5,North Carolina,Donald Trump,REP,43,1002,Adults,2024-05-02,2024-05-09,0,Older
High Point University,2.5,North Carolina,Donald Trump,REP,44,804,Voters,2024-05-02,2024-05-09,0,Older
Siena/NYT,3,Arizona,Donald Trump,REP,42,626,Voters,2024-04-28,2024-05-09,0,Older
Siena/NYT,3,Arizona,Donald Trump,REP,49,626,Voters,2024-04-28,2024-05-09,0,Older
Siena/NYT,3,Arizona,Donald Trump,REP,44,626,Voters,2024-04-28,2024-05-09,0,Older
Siena/NYT,3,Arizona,Donald Trump,REP,49,626,Voters,2024-04-28,2024-05-09,0,Older
Siena/NYT,3,Georgia,Donald Trump,REP,39,604,Voters,2024-04-28,2024-05-09,0,Older
Siena/NYT,3,Georgia,Donald Trump,REP,49,604,Voters,2024-04-28,2024-05-09,0,Older
Siena/NYT,3,Georgia,Donald Trump,REP,42,604,Voters,2024-04-28,2024-05-09,0,Older
Siena/NYT,3,Georgia,Donald Trump,REP,50,604,Voters,2024-04-28,2024-05-09,0,Older
Siena/NYT,3,Michigan,Donald Trump,REP,38,616,Voters,2024-04-28,2024-05-09,0,Older
Siena/NYT,3,Michigan,Donald Trump,REP,49,616,Voters,2024-04-28,2024-05-09,0,Older
Siena/NYT,3,Michigan,Donald Trump,REP,39,616,Voters,2024-04-28,2024-05-09,0,Older
Siena/NYT,3,Michigan,Donald Trump,REP,46,616,Voters,2024-04-28,2024-05-09,0,Older
Siena/NYT,3,Nevada,Donald Trump,REP,41,614,Voters,2024-04-28,2024-05-09,0,Older
Siena/NYT,3,Nevada,Donald Trump,REP,50,614,Voters,2024-04-28,2024-05-09,0,Older
Siena/NYT,3,Nevada,Donald Trump,REP,44,614,Voters,2024-04-28,2024-05-09,0,Older
Siena/NYT,3,Nevada,Donald Trump,REP,51,614,Voters,2024-04-28,2024-05-09,0,Older
Siena/NYT,3,Pennsylvania,Donald Trump,REP,40,1023,Voters,2024-04-28,2024-05-09,0,Older
Siena/NYT,3,Pennsylvania,Donald Trump,REP,47,1023,Voters,2024-04-28,2024-05-09,0,Older
Siena/NYT,3,Pennsylvania,Donald Trump,REP,41,1023,Voters,2024-04-28,2024-05-09,0,Older
Siena/NYT,3,Pennsylvania,Donald Trump,REP,48,1023,Voters,2024-04-28,2024-05-09,0,Older
Siena/NYT,3,Wisconsin,Donald Trump,REP,38,614,Voters,2024-04-28,2024-05-09,0,Older
Siena/NYT,3,Wisconsin,Donald Trump,REP,45,614,Voters,2024-04-28,2024-05-09,0,Older
Siena/NYT,3,Wisconsin,Donald Trump,REP,40,614,Voters,2024-04-28,2024-05-09,0,Older
Siena/NYT,3,Wisconsin,Donald Trump,REP,47,614,Voters,2024-04-28,2024-05-09,0,Older
SSRS,2.4,Tennessee,Donald Trump,REP,47,501,Voters,2024-04-26,2024-05-09,0,Older
Emerson,2.9,Maryland,Donald Trump,REP,34.5,1115,Voters,2024-05-06,2024-05-08,0,Older
Emerson,2.9,Maryland,Donald Trump,REP,32.5,1115,Voters,2024-05-06,2024-05-08,0,Older
Morning Consult,1.9,NA,Donald Trump,REP,43,4000,Voters,2024-05-06,2024-05-08,1,Older
Big Village,1.2,NA,Donald Trump,REP,35.8,4040,Adults,2024-05-03,2024-05-08,1,Older
Big Village,1.2,NA,Donald Trump,REP,38.5,3229,Voters,2024-05-03,2024-05-08,1,Older
Big Village,1.2,NA,Donald Trump,REP,40.6,2867,Voters,2024-05-03,2024-05-08,1,Older
Clarity,1.6,NA,Donald Trump,REP,49,1076,Voters,2024-04-29,2024-05-08,1,Older
PPP,1.4,Maryland,Donald Trump,REP,32,719,Voters,2024-05-06,2024-05-07,0,Older
YouGov,3,NA,Donald Trump,REP,43,1598,Voters,2024-05-05,2024-05-07,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,43,4000,Voters,2024-05-05,2024-05-07,1,Older
Cherry Communications,1,Florida,Donald Trump,REP,51,609,Voters,2024-04-28,2024-05-07,0,Older
Cherry Communications,1,Florida,Donald Trump,REP,46,609,Voters,2024-04-28,2024-05-07,0,Older
Morning Consult,1.9,NA,Donald Trump,REP,43,4000,Voters,2024-05-04,2024-05-06,1,Older
Ipsos,2.8,NA,Donald Trump,REP,44,407,Voters,2024-05-03,2024-05-06,1,Older
Ipsos,2.8,NA,Donald Trump,REP,43,407,Voters,2024-05-03,2024-05-06,1,Older
Quinnipiac,2.8,Wisconsin,Donald Trump,REP,44,1457,Voters,2024-05-02,2024-05-06,0,Older
Quinnipiac,2.8,Wisconsin,Donald Trump,REP,39,1457,Voters,2024-05-02,2024-05-06,0,Older
Cygnal,2.1,North Carolina,Donald Trump,REP,42.6,600,Voters,2024-05-04,2024-05-05,0,Older
Morning Consult,1.9,NA,Donald Trump,REP,44,9918,Voters,2024-05-03,2024-05-05,1,Older
North Star Opinion Research,1.1,Georgia,Donald Trump,REP,49,600,Voters,2024-05-01,2024-05-05,0,Older
North Star Opinion Research,1.1,Georgia,Donald Trump,REP,41,600,Voters,2024-05-01,2024-05-05,0,Older
Morning Consult,1.9,NA,Donald Trump,REP,44,4000,Voters,2024-05-02,2024-05-04,1,Older
Redfield & Wilton Strategies,1.8,Arizona,Donald Trump,REP,44,529,Voters,2024-05-02,2024-05-04,0,Older
Redfield & Wilton Strategies,1.8,Florida,Donald Trump,REP,47,586,Voters,2024-05-02,2024-05-04,0,Older
Redfield & Wilton Strategies,1.8,Georgia,Donald Trump,REP,43,486,Voters,2024-05-02,2024-05-04,0,Older
Redfield & Wilton Strategies,1.8,Michigan,Donald Trump,REP,43,522,Voters,2024-05-02,2024-05-04,0,Older
Redfield & Wilton Strategies,1.8,North Carolina,Donald Trump,REP,44,553,Voters,2024-05-02,2024-05-04,0,Older
Redfield & Wilton Strategies,1.8,Pennsylvania,Donald Trump,REP,43,509,Voters,2024-05-02,2024-05-04,0,Older
Slingshot Strategies,1.4,New York,Donald Trump,REP,37,1059,Voters,2024-05-02,2024-05-03,0,Older
TIPP,1.8,NA,Donald Trump,REP,40,1264,Voters,2024-05-01,2024-05-03,1,Older
TIPP,1.8,NA,Donald Trump,REP,38,1264,Voters,2024-05-01,2024-05-03,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,44,4000,Voters,2024-05-01,2024-05-03,1,Older
Suffolk,2.9,NA,Donald Trump,REP,37.1,1000,Voters,2024-04-30,2024-05-03,1,Older
Data for Progress,2.6,NA,Donald Trump,REP,46,1240,Voters,2024-05-01,2024-05-02,1,Older
Data for Progress,2.6,NA,Donald Trump,REP,41,1240,Voters,2024-05-01,2024-05-02,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,43,4000,Voters,2024-04-30,2024-05-02,1,Older
Redfield & Wilton Strategies,1.8,NA,Donald Trump,REP,43,1133,Voters,2024-05-01,2024-05-01,1,Older
co/efficient,1.1,NA,Donald Trump,REP,43,1755,Voters,2024-05-01,2024-05-01,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,43,4000,Voters,2024-04-29,2024-05-01,1,Older
McLaughlin,0.5,Virginia,Donald Trump,REP,37,800,Voters,2024-04-29,2024-05-01,0,Older
McLaughlin,0.5,Virginia,Donald Trump,REP,41,800,Voters,2024-04-29,2024-05-01,0,Older
McLaughlin,0.5,Virginia,Donald Trump,REP,44,800,Voters,2024-04-29,2024-05-01,0,Older
McLaughlin,0.5,Minnesota,Donald Trump,REP,40,600,Voters,2024-04-29,2024-05-01,0,Older
McLaughlin,0.5,Minnesota,Donald Trump,REP,46,600,Voters,2024-04-29,2024-05-01,0,Older
McLaughlin,0.5,Minnesota,Donald Trump,REP,49,600,Voters,2024-04-29,2024-05-01,0,Older
Kaiser Family Foundation,2.5,NA,Donald Trump,REP,45,1243,Voters,2024-04-23,2024-05-01,1,Older
Ipsos,2.8,NA,Donald Trump,REP,39,856,Voters,2024-04-29,2024-04-30,1,Older
Ipsos,2.8,NA,Donald Trump,REP,37,1022,Adults,2024-04-29,2024-04-30,1,Older
Ipsos,2.8,NA,Donald Trump,REP,38,856,Voters,2024-04-29,2024-04-30,1,Older
Ipsos,2.8,NA,Donald Trump,REP,36,1022,Adults,2024-04-29,2024-04-30,1,Older
YouGov,3,NA,Donald Trump,REP,44,1479,Voters,2024-04-28,2024-04-30,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,43,4000,Voters,2024-04-28,2024-04-30,1,Older
Ipsos,2.8,NA,Donald Trump,REP,40,2260,Adults,2024-04-25,2024-04-30,1,Older
Ipsos,2.8,NA,Donald Trump,REP,37,2260,Adults,2024-04-25,2024-04-30,1,Older
Fabrizio/Impact,1.7,Pennsylvania,Donald Trump,REP,49,600,Voters,2024-04-24,2024-04-30,0,Older
Fabrizio/Impact,1.7,Pennsylvania,Donald Trump,REP,46,600,Voters,2024-04-24,2024-04-30,0,Older
Digital Research,1.4,Maine,Donald Trump,REP,41,609,Voters,2024-04-08,2024-04-30,0,Older
Digital Research,1.4,Maine,Donald Trump,REP,41,609,Voters,2024-04-08,2024-04-30,0,Older
Digital Research,1.4,Maine,Donald Trump,REP,42,609,Voters,2024-04-08,2024-04-30,0,Older
Digital Research,1.4,Maine,Donald Trump,REP,43,609,Voters,2024-04-08,2024-04-30,0,Older
Digital Research,1.4,Maine,Donald Trump,REP,49,609,Voters,2024-04-08,2024-04-30,0,Older
Morning Consult,1.9,NA,Donald Trump,REP,43,4000,Voters,2024-04-27,2024-04-29,1,Older
Data Orbital,2.9,Arizona,Donald Trump,REP,38.1,550,Voters,2024-04-27,2024-04-29,0,Older
Emerson,2.9,Arizona,Donald Trump,REP,52.3,1000,Voters,2024-04-25,2024-04-29,0,Older
Emerson,2.9,Arizona,Donald Trump,REP,43.6,1000,Voters,2024-04-25,2024-04-29,0,Older
Emerson,2.9,Georgia,Donald Trump,REP,50.8,1000,Voters,2024-04-25,2024-04-29,0,Older
Emerson,2.9,Georgia,Donald Trump,REP,45.1,1000,Voters,2024-04-25,2024-04-29,0,Older
Emerson,2.9,Pennsylvania,Donald Trump,REP,51.2,1000,Voters,2024-04-25,2024-04-29,0,Older
