_id,OCCUPANCY_DATE,ORGANIZATION_ID,ORGANIZATION_NAME,SHELTER_ID,SHELTER_GROUP,LOCATION_ID,LOCATION_NAME,LOCATION_ADDRESS,LOCATION_POSTAL_CODE,LOCATION_CITY,LOCATION_PROVINCE,PROGRAM_ID,PROGRAM_NAME,SECTOR,PROGRAM_MODEL,OVERNIGHT_SERVICE_TYPE,PROGRAM_AREA,SERVICE_USER_COUNT,CAPACITY_TYPE,CAPACITY_ACTUAL_BED,CAPACITY_FUNDING_BED,OCCUPIED_BEDS,UNOCCUPIED_BEDS,UNAVAILABLE_BEDS,CAPACITY_ACTUAL_ROOM,CAPACITY_FUNDING_ROOM,OCCUPIED_ROOMS,UNOCCUPIED_ROOMS,UNAVAILABLE_ROOMS,OCCUPANCY_RATE_BEDS,OCCUPANCY_RATE_ROOMS
1703,2024-01-13,15,Homes First Society,24,HFS - Scarborough Shelter,1220,HFS - Metro Strachan,22 Metropolitan Rd,M1R 2T5,Toronto,ON,16971,Homes First Society - Metro - Refugee Singles,Mixed Adult,Emergency,Motel/Hotel Shelter,Temporary Refugee Response,339,Room Based Capacity,NA,NA,NA,NA,NA,169,165,169,0,0,NA,100
1704,2024-01-13,15,Homes First Society,24,HFS - Scarborough Shelter,1220,HFS - Metro Strachan,22 Metropolitan Rd,M1R 2T5,Toronto,ON,17831,Homes First Society - Metro Refugee - Winter Respite,Mixed Adult,Emergency,24-Hour Respite Site,Winter Programs,37,Bed Based Capacity,37,38,37,0,1,NA,NA,NA,NA,NA,100,NA
1705,2024-01-13,15,Homes First Society,24,HFS - Scarborough Shelter,1380,Homes First Society - Pacewood,NA,NA,NA,NA,17111,Homes First Society - Pacewood,Mixed Adult,Emergency,Shelter,Temporary Refugee Response,18,Bed Based Capacity,18,20,18,0,2,NA,NA,NA,NA,NA,100,NA
1706,2024-01-13,15,Homes First Society,24,HFS - Scarborough Shelter,1200,HFS Placer,101 Placer Ct,M2H 3H9,Toronto,ON,16631,Homes First Society - Placer Mixed Adult Program,Mixed Adult,Emergency,Shelter,Base Shelter and Overnight Services System,84,Bed Based Capacity,84,87,84,0,3,NA,NA,NA,NA,NA,100,NA
1707,2024-01-13,15,Homes First Society,24,HFS - Scarborough Shelter,1031,HFS St. Clair Ave E Shelter,3576 St Clair Ave E,M1K 1M2,Toronto,ON,12012,Homes First Society - Scarborough Shelter,Mixed Adult,Emergency,Shelter,Base Shelter and Overnight Services System,49,Bed Based Capacity,49,49,49,0,0,NA,NA,NA,NA,NA,100,NA
1708,2024-01-13,9,Horizon for Youth,13,Horizons for Youth,1019,Horizons for Youth,422 Gilbert Ave,M6E 4X3,Toronto,ON,11896,Horizons for Youth,Youth,Emergency,Shelter,Base Shelter and Overnight Services System,45,Bed Based Capacity,45,45,45,0,0,NA,NA,NA,NA,NA,100,NA
1709,2024-01-13,32,Kennedy House Youth Services,57,Kennedy House Youth Shelter,1080,Kennedy House Youth Shelter,1076 Pape Ave,M4K 3W5,Toronto,ON,13151,Kennedy House Youth Shelter Bedded Program,Youth,Emergency,Shelter,Base Shelter and Overnight Services System,23,Bed Based Capacity,23,23,23,0,0,NA,NA,NA,NA,NA,100,NA
1710,2024-01-13,35,Margaret's Housing and Community Support Services,67,Margaret's Toronto East Drop-In,1118,Margaret's 21 Park Rd Respite,21 Park Rd,M4W 2N1,Toronto,ON,15031,Margaret's 21 Park Rd. Respite,Mixed Adult,Emergency,24-Hour Respite Site,Base Shelter and Overnight Services System,30,Bed Based Capacity,30,30,30,0,0,NA,NA,NA,NA,NA,100,NA
1711,2024-01-13,2,Na-Me-Res (Native Men's Residence),1,Na-Me-Res,1002,Na-Me-Res,14 Vaughan Rd,M6G 2N1,Toronto,ON,11794,Na-Me-Res (Native Men's Residence),Men,Emergency,Shelter,Base Shelter and Overnight Services System,54,Bed Based Capacity,54,54,54,0,0,NA,NA,NA,NA,NA,100,NA
1712,2024-01-13,2,Na-Me-Res (Native Men's Residence),1,Na-Me-Res,1013,Sagatay,26 Vaughan Rd,M6G 2C4,Toronto,ON,11871,Sagatay,Men,Transitional,Shelter,Base Shelter and Overnight Services System,15,Bed Based Capacity,17,17,15,2,0,NA,NA,NA,NA,NA,88.24,NA
1713,2024-01-13,8,Native Child & Family Services Toronto,12,Eagles Nest Transition House,1018,Native Child & Family Services Toronto,558 Bathurst St,M5S 2P9,Toronto,ON,11895,Native Child & Family Services Toronto,Youth,Emergency,Shelter,Base Shelter and Overnight Services System,11,Bed Based Capacity,12,12,11,1,0,NA,NA,NA,NA,NA,91.67,NA
1714,2024-01-13,8,Native Child & Family Services Toronto,12,Eagles Nest Transition House,1500,Native Child & Family - Spadina,111 Spadina Rd,M5R 2T1,Toronto,ON,17691,Niizhoodenh Mshiikenhik - Twin Turtles,Youth,Emergency,Shelter,Base Shelter and Overnight Services System,11,Bed Based Capacity,15,15,11,4,0,NA,NA,NA,NA,NA,73.33,NA
1715,2024-01-13,33,Sistering: A Women's Place,65,Sistering,1104,Sistering,962 Bloor St W,M6H 1L6,Toronto,ON,16371,Sistering Overnight Women's Program,Women,Emergency,24-Hour Women's Drop-in,Base Shelter and Overnight Services System,16,Bed Based Capacity,16,16,16,0,0,NA,NA,NA,NA,NA,100,NA
1716,2024-01-13,19,Society of St.Vincent De Paul,34,SVDP - Amelie House,1050,SVDP Amelie House,126 Pape Ave,M4M 2V8,Toronto,ON,12232,St.Vincent De Paul - Amelie House - Women's Shelter,Women,Transitional,Shelter,Base Shelter and Overnight Services System,20,Bed Based Capacity,20,20,20,0,0,NA,NA,NA,NA,NA,100,NA
1717,2024-01-13,19,Society of St.Vincent De Paul,38,SVDP - Elisa House,1049,SVDP Elisa House,60 Newcastle St,M8Y 1A3,Toronto,ON,12231,St.Vincent De Paul - Elisa House,Women,Emergency,Shelter,Base Shelter and Overnight Services System,31,Bed Based Capacity,31,31,31,0,0,NA,NA,NA,NA,NA,100,NA
1718,2024-01-13,19,Society of St.Vincent De Paul,37,SVDP - Mary's Home,1048,SVDP Mary's Home,70 Gerrard St E,M5B 1G6,Toronto,ON,12211,St.Vincent De Paul - Mary's Home - Emergency Shelter,Women,Emergency,Shelter,Base Shelter and Overnight Services System,39,Bed Based Capacity,39,39,39,0,0,NA,NA,NA,NA,NA,100,NA
1719,2024-01-13,19,Society of St.Vincent De Paul,31,SVDP - St. Clare's Residence,1039,SVDP St. Clare's Residence,3410 Bayview Ave,M2M 3S3,Toronto,ON,12111,St.Vincent De Paul - St. Clare's Residence - Transitional Housing,Women,Transitional,Shelter,Base Shelter and Overnight Services System,30,Bed Based Capacity,30,30,30,0,0,NA,NA,NA,NA,NA,100,NA
1720,2024-01-13,34,St. Felix Social Ministries Outreach,66,St. Felix Centre,1148,St. Felix Centre 69 Fraser Ave. Respite,69 Fraser Ave,M6K 1E9,Toronto,ON,14611,St. Felix Centre 69 Fraser Respite,Mixed Adult,Emergency,24-Hour Respite Site,Base Shelter and Overnight Services System,72,Bed Based Capacity,72,73,72,0,1,NA,NA,NA,NA,NA,100,NA
1721,2024-01-13,18,St. Simon's Shelter Inc.,30,St. Simon's Shelter,1192,St. Simon's Clubbe House,556 Sherbourne St,M4X 1L4,Toronto,ON,16351,St. Simon's Clubbe House,Men,Emergency,Motel/Hotel Shelter,COVID-19 Response,30,Room Based Capacity,NA,NA,NA,NA,NA,30,31,30,0,1,NA,100
1722,2024-01-13,22,Street Haven At The Crossroads,36,Street Haven,1045,Street Haven,87 Pembroke St,M5A 2N9,Toronto,ON,12195,Street Haven - Emergency Hostel,Women,Emergency,Shelter,Base Shelter and Overnight Services System,30,Bed Based Capacity,30,30,30,0,0,NA,NA,NA,NA,NA,100,NA
1723,2024-01-13,22,Street Haven At The Crossroads,36,Street Haven,1180,Street Haven Downtown Hotel Program,26 Gerrard St E,M5B 1G3,Toronto,ON,15972,Street Haven Hotel Program,Women,Emergency,Motel/Hotel Shelter,COVID-19 Response,47,Room Based Capacity,NA,NA,NA,NA,NA,33,33,33,0,0,NA,100
1724,2024-01-13,28,The MUC Shelter Corporation,47,Sojourn House,1132,Sojourn House Hotel Program,165 Grange Ave,M5T 2V5,Toronto,ON,14251,Sojourn House - Refugee Family Hotel Program,Families,Transitional,Shelter,Base Program - Refugee,226,Room Based Capacity,NA,NA,NA,NA,NA,77,77,77,0,0,NA,100
1725,2024-01-13,28,The MUC Shelter Corporation,47,Sojourn House,1059,Sojourn House Ontario St,101 Ontario St,M5A 2V2,Toronto,ON,12273,Sojourn House Bedded Program,Mixed Adult,Emergency,Shelter,Base Program - Refugee,94,Bed Based Capacity,94,94,94,0,0,NA,NA,NA,NA,NA,100,NA
1726,2024-01-13,28,The MUC Shelter Corporation,47,Sojourn House,1059,Sojourn House Ontario St,101 Ontario St,M5A 2V2,Toronto,ON,12871,Sojourn House Transitional Housing Program,Families,Transitional,Shelter,Base Program - Refugee,77,Room Based Capacity,NA,NA,NA,NA,NA,27,25,25,2,0,NA,92.59
1727,2024-01-13,7,The Salvation Army of Canada,28,Salvation Army - Evangeline Res,1036,SA Evangeline Residence,2808 Dundas St W,M6P 1Y5,Toronto,ON,12053,Salvation Army - Evangeline Residence - Women's Ministry,Women,Emergency,Shelter,Base Shelter and Overnight Services System,85,Bed Based Capacity,85,86,85,0,1,NA,NA,NA,NA,NA,100,NA
1728,2024-01-13,7,The Salvation Army of Canada,11,Salvation Army - Florence Booth,1189,Etobicoke Hotel Site 1,66 Norfinch Dr,M3N 1X1,North York,ON,17211,Salvation Army - Florence Booth - Hotel 400 - Women,Women,Emergency,Motel/Hotel Shelter,COVID-19 Response,97,Room Based Capacity,NA,NA,NA,NA,NA,53,72,53,0,19,NA,100
1729,2024-01-13,7,The Salvation Army of Canada,29,Salvation Army - Gateway,1037,SA Gateway,107 Jarvis St,M5C 2H4,Toronto,ON,12071,Salvation Army - Gateway - Men's Hostel,Men,Emergency,Shelter,Base Shelter and Overnight Services System,78,Bed Based Capacity,78,78,78,0,0,NA,NA,NA,NA,NA,100,NA
1730,2024-01-13,7,The Salvation Army of Canada,45,Salvation Army - Maxwell Meighen,1166,SA Scarborough Hotel Program,50 Estate Dr,M1H 2Z1,Scarborough,ON,15491,SA Scarborough Hotel - Men's Program,Men,Emergency,Motel/Hotel Shelter,COVID-19 Response,130,Room Based Capacity,NA,NA,NA,NA,NA,130,131,130,0,1,NA,100
1731,2024-01-13,7,The Salvation Army of Canada,45,Salvation Army - Maxwell Meighen,1057,Maxwell Meighen Centre,135 Sherbourne St,M5A 2R5,Toronto,ON,12258,Salvation Army - Maxwell Meighen - Men's Hostel,Men,Emergency,Shelter,Base Shelter and Overnight Services System,264,Bed Based Capacity,264,264,264,0,0,NA,NA,NA,NA,NA,100,NA
1732,2024-01-13,7,The Salvation Army of Canada,73,Salvation Army - New Hope Leslie,1189,Etobicoke Hotel Site 1,66 Norfinch Dr,M3N 1X1,North York,ON,17212,Salvation Army - New Hope - Hotel 400 - Men,Men,Emergency,Motel/Hotel Shelter,COVID-19 Response,93,Room Based Capacity,NA,NA,NA,NA,NA,52,72,52,0,20,NA,100
1733,2024-01-13,7,The Salvation Army of Canada,73,Salvation Army - New Hope Leslie,1126,SA New Hope Leslieville,29A Leslie St,M4M 3C3,Toronto,ON,14091,Salvation Army - New Hope - Men's Hostel,Men,Emergency,Shelter,Base Shelter and Overnight Services System,52,Bed Based Capacity,52,52,52,0,0,NA,NA,NA,NA,NA,100,NA
1734,2024-01-13,7,The Salvation Army of Canada,77,Salvation Army Islington Seniors,1146,SA Islington Seniors' Shelter,2671 Islington Ave,M9V 2X6,Toronto,ON,14571,Salvation Army - Islington Seniors' Shelter Men's Program,Men,Emergency,Shelter,Base Shelter and Overnight Services System,46,Bed Based Capacity,46,46,46,0,0,NA,NA,NA,NA,NA,100,NA
1735,2024-01-13,7,The Salvation Army of Canada,77,Salvation Army Islington Seniors,1146,SA Islington Seniors' Shelter,2671 Islington Ave,M9V 2X6,Toronto,ON,14572,Salvation Army - Islington Seniors' Shelter Women's Program,Women,Emergency,Shelter,Base Shelter and Overnight Services System,37,Bed Based Capacity,37,37,37,0,0,NA,NA,NA,NA,NA,100,NA
1736,2024-01-13,5,The Scott Mission Inc.,8,Scott Mission Men's Ministry,1300,The Scott Mission - Kensington location,346 Spadina Ave.,M5T 1J5,Toronto,ON,11891,Scott Mission - Men's Ministry Overnight Program,Men,Emergency,Shelter,Base Shelter and Overnight Services System,71,Bed Based Capacity,71,71,71,0,0,NA,NA,NA,NA,NA,100,NA
1737,2024-01-13,5,The Scott Mission Inc.,8,Scott Mission Men's Ministry,1014,Scott Mission,502 Spadina Ave,M5S 2H1,Toronto,ON,17951,Scott Mission - Winter Respite,Men,Emergency,24-Hour Respite Site,Winter Programs,50,Bed Based Capacity,50,50,50,0,0,NA,NA,NA,NA,NA,100,NA
1738,2024-01-13,29,Toronto Community Hostel,48,Toronto Community Hostel,1120,Toronto Community Hostel (MUC),191 Spadina Rd,M5R 2T9,Toronto,ON,12274,Toronto Community Hostel (Refugee Families),Families,Emergency,Shelter,Base Program - Refugee,12,Room Based Capacity,NA,NA,NA,NA,NA,4,4,4,0,0,NA,100
1739,2024-01-13,29,Toronto Community Hostel,48,Toronto Community Hostel,1120,Toronto Community Hostel (MUC),191 Spadina Rd,M5R 2T9,Toronto,ON,13932,Toronto Community Hostel (Refugee Singles),Mixed Adult,Emergency,Shelter,Base Program - Refugee,6,Bed Based Capacity,6,6,6,0,0,NA,NA,NA,NA,NA,100,NA
1740,2024-01-13,20,Turning Point Youth Services,33,Turning Point Youth Services,1041,Turning Point Youth Services,95 Wellesley St E,M4Y 2X9,Toronto,ON,12151,Turning Point Youth Services Shelter,Youth,Emergency,Shelter,Base Shelter and Overnight Services System,35,Bed Based Capacity,35,35,35,0,0,NA,NA,NA,NA,NA,100,NA
1741,2024-01-13,36,Warden Woods Community Centre,71,Scarborough Cold Weather Drop-IN,1115,Warden Woods 705 Progress Ave Respite,705 Progress Ave,M1H 2X1,Toronto,ON,15091,Warden Woods 705 Progress Ave Respite,Mixed Adult,Emergency,24-Hour Respite Site,Base Shelter and Overnight Services System,32,Bed Based Capacity,32,49,32,0,17,NA,NA,NA,NA,NA,100,NA
1742,2024-01-13,16,Women's Hostels Inc.,27,Nellie's,1280,NA,NA,NA,NA,NA,12051,Nellie's Women's Shelter,Women,Emergency,Shelter,Base Shelter and Overnight Services System,12,Bed Based Capacity,12,12,12,0,0,NA,NA,NA,NA,NA,100,NA
1743,2024-01-13,4,WoodGreen Red Door Family Shelter,7,Red Door Family Shelter,1001,Red Door Family Shelter,189B Booth Ave,M4M 2M5,Toronto,ON,11791,Red Door - Family Shelter,Families,Emergency,Shelter,Base Shelter and Overnight Services System,86,Room Based Capacity,NA,NA,NA,NA,NA,27,27,27,0,0,NA,100
1744,2024-01-13,3,YMCA of Greater Toronto,5,YMCA House,1096,Vanauley Street YMCA Emergency Shelter,7 Vanauley St,M5T 2V9,Toronto,ON,13291,YMCA House-Vanauley,Youth,Emergency,Shelter,Base Shelter and Overnight Services System,40,Bed Based Capacity,40,40,40,0,0,NA,NA,NA,NA,NA,100,NA
1745,2024-01-13,3,YMCA of Greater Toronto,64,YMCA Sprott House,1101,YMCA Sprott House,21 Walmer Rd,M5R 2W7,Toronto,ON,13451,YMCA Sprott House,Youth,Transitional,Shelter,Base Shelter and Overnight Services System,25,Bed Based Capacity,25,25,25,0,0,NA,NA,NA,NA,NA,100,NA
1746,2024-01-13,17,YWCA Toronto,50,YWCA - First Stop Woodlawn,1062,YWCA 1st Stop Woodlawn,80 Woodlawn Ave E,M4T 1C1,Toronto,ON,12277,YWCA - Adult Women Shelter,Women,Emergency,Shelter,Base Shelter and Overnight Services System,31,Bed Based Capacity,31,31,31,0,0,NA,NA,NA,NA,NA,100,NA
1747,2024-01-13,17,YWCA Toronto,50,YWCA - First Stop Woodlawn,1062,YWCA 1st Stop Woodlawn,80 Woodlawn Ave E,M4T 1C1,Toronto,ON,12278,YWCA - Youth Shelter,Youth,Emergency,Shelter,Base Shelter and Overnight Services System,31,Bed Based Capacity,31,31,31,0,0,NA,NA,NA,NA,NA,100,NA
1748,2024-01-13,17,YWCA Toronto,78,YWCA-348 Davenport,1129,YWCA Davenport Shelter,348 Davenport Road,M5R 1K6,Toronto,ON,14651,YWCA Davenport - Adult,Women,Emergency,Shelter,Base Shelter and Overnight Services System,28,Bed Based Capacity,28,28,28,0,0,NA,NA,NA,NA,NA,100,NA
1749,2024-01-13,17,YWCA Toronto,78,YWCA-348 Davenport,1129,YWCA Davenport Shelter,348 Davenport Road,M5R 1K6,Toronto,ON,14671,YWCA Davenport - Youth,Youth,Emergency,Shelter,Base Shelter and Overnight Services System,27,Bed Based Capacity,27,27,27,0,0,NA,NA,NA,NA,NA,100,NA
1750,2024-01-13,31,Youth Without Shelter,52,Youth Without Shelter,1064,Youth Without Shelter,6 Warrendale Ct,M9V 1P9,Etobicoke,ON,12292,Youth without Shelter Emergency Shelter Program,Youth,Emergency,Shelter,Base Shelter and Overnight Services System,33,Bed Based Capacity,33,33,33,0,0,NA,NA,NA,NA,NA,100,NA
1751,2024-01-13,31,Youth Without Shelter,52,Youth Without Shelter,1064,Youth Without Shelter,6 Warrendale Ct,M9V 1P9,Etobicoke,ON,12291,Youth without Shelter Stay In School Program,Youth,Transitional,Shelter,Base Shelter and Overnight Services System,20,Bed Based Capacity,20,20,20,0,0,NA,NA,NA,NA,NA,100,NA
1752,2024-01-13,38,YouthLink,81,YouthLink Shelter,1147,YouthLink,747 Warden Ave,M1L 4A1,Scarborough,ON,14891,YouthLink Emergency Program,Youth,Emergency,Shelter,Base Shelter and Overnight Services System,10,Bed Based Capacity,10,10,10,0,0,NA,NA,NA,NA,NA,100,NA
1753,2024-01-13,38,YouthLink,81,YouthLink Shelter,1147,YouthLink,747 Warden Ave,M1L 4A1,Scarborough,ON,14911,YouthLink Transitional Program,Youth,Transitional,Shelter,Base Shelter and Overnight Services System,40,Bed Based Capacity,41,41,40,1,0,NA,NA,NA,NA,NA,97.56,NA
1754,2024-01-14,24,COSTI Immigrant Services,40,COSTI Reception Centre,1320,COSTI Hotel Program Dixon,640 Dixon Rd.,M9W 1J1,Toronto,ON,16892,COSTI - Hotel Program - Dixon (Refugee Families),Families,Emergency,Motel/Hotel Shelter,Temporary Refugee Response,653,Room Based Capacity,NA,NA,NA,NA,NA,150,150,149,1,0,NA,99.33
1755,2024-01-14,24,COSTI Immigrant Services,40,COSTI Reception Centre,1320,COSTI Hotel Program Dixon,640 Dixon Rd.,M9W 1J1,Toronto,ON,16891,COSTI - Hotel Program - Dixon (Refugee Singles),Mixed Adult,Emergency,Motel/Hotel Shelter,Temporary Refugee Response,111,Room Based Capacity,NA,NA,NA,NA,NA,57,57,57,0,0,NA,100
1756,2024-01-14,24,COSTI Immigrant Services,40,COSTI Reception Centre,1051,COSTI Reception Centre,100 Lippincott St,M5S 2P1,Toronto,ON,12251,COSTI Reception Centre CITY Program,Mixed Adult,Emergency,Shelter,Base Program - Refugee,8,Bed Based Capacity,8,8,8,0,0,NA,NA,NA,NA,NA,100,NA
1757,2024-01-14,24,COSTI Immigrant Services,40,COSTI Reception Centre,1114,COSTI Uptown Hotel Program,55 Hallcrown Pl,M2J 4R1,North York,ON,15372,COSTI Uptown Hotel COVID-19 - Family Program,Families,Emergency,Motel/Hotel Shelter,COVID-19 Response,201,Room Based Capacity,NA,NA,NA,NA,NA,67,83,67,0,16,NA,100
1758,2024-01-14,24,COSTI Immigrant Services,40,COSTI Reception Centre,1114,COSTI Uptown Hotel Program,55 Hallcrown Pl,M2J 4R1,North York,ON,13751,COSTI Uptown Hotel Family Program,Families,Emergency,Motel/Hotel Shelter,Temporary Refugee Response,500,Room Based Capacity,NA,NA,NA,NA,NA,160,148,160,0,0,NA,100
1759,2024-01-14,14,Christie Ossington Neighbourhood Centre,22,Christie Ossington Men's Hostel,1160,CONC Etobicoke Hotel Program,445 Rexdale Blvd,M9W 6P8,Etobicoke,ON,16111,CONC Etobicoke Hotel Program - Mixed Adult,Mixed Adult,Emergency,Motel/Hotel Shelter,COVID-19 Response,158,Room Based Capacity,NA,NA,NA,NA,NA,145,152,145,0,7,NA,100
1760,2024-01-14,14,Christie Ossington Neighbourhood Centre,22,Christie Ossington Men's Hostel,1172,CONC West End Hotel Program,14 Roncesvalles Ave,M6R 2K3,Toronto,ON,15711,CONC Men's Hotel Program,Men,Emergency,Motel/Hotel Shelter,COVID-19 Response,39,Room Based Capacity,NA,NA,NA,NA,NA,39,41,39,0,2,NA,100
1761,2024-01-14,14,Christie Ossington Neighbourhood Centre,22,Christie Ossington Men's Hostel,1029,CONC Men's Shelter Lansdowne Ave,973 Lansdowne Ave,M6H 3Z5,Toronto,ON,12011,Christie Ossington Men's Hostel,Men,Emergency,Shelter,Base Shelter and Overnight Services System,42,Bed Based Capacity,42,42,42,0,0,NA,NA,NA,NA,NA,100,NA
1762,2024-01-14,14,Christie Ossington Neighbourhood Centre,22,Christie Ossington Men's Hostel,1102,CONC Men's Shelter Bloor St W,850 Bloor St W,M6G 1M2,Toronto,ON,13611,Christie Ossington Men's Hostel South,Men,Emergency,Shelter,Base Shelter and Overnight Services System,30,Bed Based Capacity,30,30,30,0,0,NA,NA,NA,NA,NA,100,NA
1763,2024-01-14,14,Christie Ossington Neighbourhood Centre,22,Christie Ossington Men's Hostel,1541,Christie Ossington - Spadina Rd,136 Spadina Rd,M5R 2T8,Toronto,ON,17891,Christie Ossington Warming Centre - Spadina Rd,Mixed Adult,Emergency,Warming Centre,Winter Programs,23,Bed Based Capacity,23,23,23,0,0,NA,NA,NA,NA,NA,100,NA
1764,2024-01-14,23,"Christie Refugee Welcome Centre, Inc.",39,Christie Refugee Welcome Centre,1052,Christie Refugee Welcome Centre,43 Christie St,M6G 3B1,Toronto,ON,12233,Christie Refugee Welcome Centre - Settlement and Support,Families,Emergency,Shelter,Base Program - Refugee,71,Room Based Capacity,NA,NA,NA,NA,NA,30,30,30,0,0,NA,100
1765,2024-01-14,1,City of Toronto,53,Birkdale Residence,1070,SSHA Birkdale Residence,1229 Ellesmere Rd,M1P 4V8,Toronto,ON,12351,Birkdale Residence - Bedded Program,Families,Emergency,Shelter,Base Shelter and Overnight Services System,222,Room Based Capacity,NA,NA,NA,NA,NA,64,65,64,0,1,NA,100
1766,2024-01-14,1,City of Toronto,53,Birkdale Residence,1103,SSHA North York West Hotel Program,1677 Wilson Ave,M3L 1A5,North York,ON,17012,SSHA North York West Hotel - North - Couples,Mixed Adult,Emergency,Motel/Hotel Shelter,COVID-19 Response,24,Room Based Capacity,NA,NA,NA,NA,NA,12,12,12,0,0,NA,100
1767,2024-01-14,1,City of Toronto,53,Birkdale Residence,1103,SSHA North York West Hotel Program,1677 Wilson Ave,M3L 1A5,North York,ON,16671,SSHA North York West Hotel - North - Mixed Adult,Mixed Adult,Emergency,Motel/Hotel Shelter,COVID-19 Response,81,Room Based Capacity,NA,NA,NA,NA,NA,81,83,81,0,2,NA,100
1768,2024-01-14,1,City of Toronto,53,Birkdale Residence,1103,SSHA North York West Hotel Program,1677 Wilson Ave,M3L 1A5,North York,ON,17011,SSHA North York West Hotel - South - Couples,Mixed Adult,Emergency,Motel/Hotel Shelter,COVID-19 Response,27,Room Based Capacity,NA,NA,NA,NA,NA,15,14,15,0,0,NA,100
1769,2024-01-14,1,City of Toronto,53,Birkdale Residence,1103,SSHA North York West Hotel Program,1677 Wilson Ave,M3L 1A5,North York,ON,16271,SSHA North York West Hotel Program - Mixed Adult,Mixed Adult,Emergency,Motel/Hotel Shelter,COVID-19 Response,77,Room Based Capacity,NA,NA,NA,NA,NA,77,77,77,0,0,NA,100
1770,2024-01-14,1,City of Toronto,60,Downsview Dells,1009,SSHA Downsview Dells,1651 Sheppard Ave W,M3M 2X4,Toronto,ON,11815,Downsview Dells Bedded Program,Men,Transitional,Shelter,Base Shelter and Overnight Services System,14,Bed Based Capacity,18,18,14,4,0,NA,NA,NA,NA,NA,77.78,NA
1771,2024-01-14,1,City of Toronto,83,Expansion  Sites,1194,Scarborough Women's Shelter - Milner,20 Milner Business Ct,M1B 3M6,Scarborough,ON,16471,Scarborough Women's Shelter - Milner,Women,Emergency,Motel/Hotel Shelter,COVID-19 Response,103,Room Based Capacity,NA,NA,NA,NA,NA,103,103,103,0,0,NA,100
1772,2024-01-14,1,City of Toronto,2,Family Residence,1065,SSHA Family Residence,4222 Kingston Rd,M1E 2M6,Toronto,ON,12311,Family Residence - Main Program,Families,Emergency,Shelter,Base Shelter and Overnight Services System,138,Room Based Capacity,NA,NA,NA,NA,NA,41,43,41,0,2,NA,100
1773,2024-01-14,1,City of Toronto,2,Family Residence,1066,SSHA Scarborough Hotel Program 3,4674 Kingston Rd,M1E 2P9,Toronto,ON,12392,SSHA Scarborough Hotel 3 - Family Program,Families,Emergency,Motel/Hotel Shelter,Base Shelter and Overnight Services System,136,Room Based Capacity,NA,NA,NA,NA,NA,48,40,48,0,0,NA,100
