date,traffctl,visibility,light,rdsfcond,acclass,speeding,ag_driv,alcohol,disability
2013-04-07,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2013-04-08,Traffic Signal,Clear,Daylight,Wet,Non-Fatal Injury,None,None,None,None
2013-04-08,Traffic Signal,Clear,Daylight,Wet,Non-Fatal Injury,None,None,None,None
2013-04-08,Traffic Signal,Clear,Daylight,Wet,Non-Fatal Injury,None,None,None,None
2013-04-10,Others,Disturbed,Daylight,Wet,Non-Fatal Injury,None,Yes,None,None
2013-04-10,Others,Disturbed,Daylight,Wet,Non-Fatal Injury,None,Yes,None,None
2013-04-10,Others,Disturbed,Daylight,Wet,Non-Fatal Injury,None,Yes,None,None
2013-04-10,Traffic Signal,Disturbed,Daylight,Wet,Non-Fatal Injury,Yes,Yes,None,None
2013-04-10,Traffic Signal,Disturbed,Daylight,Wet,Non-Fatal Injury,Yes,Yes,None,None
2013-04-10,Others,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-04-10,Others,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-04-12,Traffic Signal,Disturbed,Daylight,Wet,Non-Fatal Injury,None,Yes,None,None
2013-04-12,Traffic Signal,Disturbed,Daylight,Wet,Non-Fatal Injury,None,Yes,None,None
2013-04-12,Traffic Signal,Disturbed,Daylight,Wet,Non-Fatal Injury,None,Yes,None,None
2013-04-12,Others,Disturbed,Daylight,Wet,Non-Fatal Injury,Yes,Yes,None,None
2013-04-12,Others,Disturbed,Daylight,Wet,Non-Fatal Injury,Yes,Yes,None,None
2013-04-12,No Control,Clear,Daylight,Wet,Non-Fatal Injury,Yes,Yes,None,None
2013-04-12,No Control,Disturbed,Dark,Wet,Fatal,Yes,Yes,None,None
2013-04-12,No Control,Disturbed,Dark,Wet,Fatal,Yes,Yes,None,None
2013-04-12,Traffic Signal,Clear,Dark,Wet,Non-Fatal Injury,None,Yes,None,None
2013-04-12,Traffic Signal,Clear,Dark,Wet,Non-Fatal Injury,None,Yes,None,None
2013-04-12,Traffic Signal,Clear,Dark,Wet,Non-Fatal Injury,None,Yes,None,None
2013-04-12,Traffic Signal,Clear,Dark,Wet,Non-Fatal Injury,None,Yes,None,None
2013-04-12,Traffic Signal,Clear,Dark,Wet,Non-Fatal Injury,None,Yes,None,None
2013-04-13,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-04-13,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-04-13,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-04-13,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-04-13,Traffic Signal,Clear,Dim Light,Dry,Fatal,Yes,Yes,Yes,None
2013-04-13,Traffic Signal,Clear,Dim Light,Dry,Fatal,Yes,Yes,Yes,None
2013-04-13,Traffic Signal,Clear,Dim Light,Dry,Fatal,Yes,Yes,Yes,None
2013-04-13,Traffic Signal,Clear,Dim Light,Dry,Fatal,Yes,Yes,Yes,None
2013-04-13,Traffic Signal,Clear,Dim Light,Dry,Fatal,Yes,Yes,Yes,None
2013-04-13,Traffic Signal,Clear,Dim Light,Dry,Fatal,Yes,Yes,Yes,None
2013-04-13,Traffic Signal,Clear,Dim Light,Dry,Fatal,Yes,Yes,Yes,None
2013-04-13,Traffic Signal,Clear,Dim Light,Dry,Fatal,Yes,Yes,Yes,None
2013-04-13,Traffic Signal,Clear,Dim Light,Dry,Fatal,Yes,Yes,Yes,None
2013-04-13,Traffic Signal,Clear,Dim Light,Dry,Fatal,Yes,Yes,Yes,None
2013-04-16,Traffic Signal,Clear,Daylight,Dry,Fatal,None,None,None,Yes
2013-04-16,Traffic Signal,Clear,Daylight,Dry,Fatal,None,None,None,Yes
2013-04-16,Traffic Signal,Clear,Daylight,Dry,Fatal,None,None,None,Yes
2013-04-16,Traffic Signal,Clear,Daylight,Dry,Fatal,None,None,None,None
2013-04-16,Traffic Signal,Clear,Daylight,Dry,Fatal,None,None,None,None
2013-04-16,Traffic Signal,Clear,Daylight,Dry,Fatal,None,None,None,None
2013-04-16,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2013-04-16,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2013-04-17,Others,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-04-17,Others,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-04-22,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2013-04-22,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2013-04-22,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2013-04-23,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-04-23,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-04-24,Others,Disturbed,Daylight,Wet,Non-Fatal Injury,Yes,Yes,None,None
2013-04-24,Others,Disturbed,Daylight,Wet,Non-Fatal Injury,Yes,Yes,None,None
2013-04-24,Traffic Signal,Disturbed,Daylight,Wet,Non-Fatal Injury,None,Yes,None,None
2013-04-24,Traffic Signal,Disturbed,Daylight,Wet,Non-Fatal Injury,None,Yes,None,None
2013-04-24,Traffic Signal,Disturbed,Daylight,Wet,Non-Fatal Injury,None,Yes,None,None
2013-04-24,No Control,Disturbed,Daylight,Wet,Non-Fatal Injury,None,Yes,None,None
2013-04-24,No Control,Disturbed,Daylight,Wet,Non-Fatal Injury,None,Yes,None,None
2013-04-25,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-04-25,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-04-25,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-04-27,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2013-04-27,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2013-04-27,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2013-04-27,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2013-04-27,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2013-04-28,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Yes,Yes,None,None
2013-04-28,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Yes,Yes,None,None
2013-04-28,Traffic Signal,Disturbed,Dark,Wet,Non-Fatal Injury,None,Yes,None,None
2013-04-28,Traffic Signal,Disturbed,Dark,Wet,Non-Fatal Injury,None,Yes,None,None
2013-04-28,Traffic Signal,Disturbed,Dark,Wet,Non-Fatal Injury,None,Yes,None,None
2013-05-04,No Control,Clear,Daylight,Dry,Fatal,None,None,None,None
2013-05-04,No Control,Clear,Daylight,Dry,Fatal,None,None,None,None
2013-05-04,No Control,Clear,Daylight,Dry,Fatal,None,None,None,None
2013-05-05,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-05-05,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-05-06,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-05-06,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-05-06,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-05-06,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-05-06,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-05-06,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-05-06,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-05-06,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-05-07,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-05-07,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-05-07,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-05-07,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2013-05-07,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2013-05-07,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2013-05-08,Others,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-05-08,Others,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-05-08,Others,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-05-08,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2013-05-08,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2013-05-08,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2013-05-09,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-05-09,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-05-09,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-05-09,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-05-09,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-05-09,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-05-09,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-05-10,Others,Disturbed,Daylight,Wet,Non-Fatal Injury,None,Yes,None,None
2013-05-10,Others,Disturbed,Daylight,Wet,Non-Fatal Injury,None,Yes,None,None
2013-05-10,Others,Disturbed,Daylight,Wet,Non-Fatal Injury,None,Yes,None,None
2013-05-10,Others,Disturbed,Daylight,Wet,Non-Fatal Injury,None,Yes,None,None
2013-05-11,No Control,Disturbed,Dark,Wet,Non-Fatal Injury,Yes,Yes,None,None
2013-05-11,No Control,Disturbed,Dark,Wet,Non-Fatal Injury,Yes,Yes,None,None
2013-05-11,No Control,Disturbed,Dark,Wet,Non-Fatal Injury,Yes,Yes,None,None
2013-05-11,No Control,Disturbed,Dark,Wet,Non-Fatal Injury,Yes,Yes,None,None
2013-05-12,Traffic Signal,Disturbed,Dark,Wet,Fatal,None,None,None,None
2013-05-12,Traffic Signal,Disturbed,Dark,Wet,Fatal,None,None,None,None
2013-05-12,Traffic Signal,Disturbed,Dark,Wet,Fatal,None,None,None,None
2013-05-12,Traffic Signal,Disturbed,Daylight,Wet,Non-Fatal Injury,None,None,None,None
2013-05-12,Traffic Signal,Disturbed,Daylight,Wet,Non-Fatal Injury,None,None,None,None
2013-05-12,Traffic Signal,Disturbed,Daylight,Wet,Non-Fatal Injury,None,None,None,None
2013-05-12,Traffic Signal,Disturbed,Daylight,Wet,Non-Fatal Injury,None,None,None,None
2013-05-12,Traffic Signal,Disturbed,Daylight,Wet,Non-Fatal Injury,None,None,None,None
2013-05-12,Traffic Signal,Disturbed,Daylight,Wet,Non-Fatal Injury,None,None,None,None
2013-05-12,Traffic Signal,Disturbed,Daylight,Wet,Non-Fatal Injury,None,None,None,None
2013-05-12,Traffic Signal,Disturbed,Daylight,Wet,Non-Fatal Injury,None,None,None,None
2013-05-12,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,Yes
2013-05-12,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,Yes
2013-05-12,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,Yes
2013-05-13,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2013-05-13,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2013-05-14,Others,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,Yes
2013-05-14,Others,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,Yes
2013-05-14,Others,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,Yes
2013-05-15,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2013-05-15,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2013-05-15,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2013-05-15,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2013-05-15,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2013-05-15,Traffic Signal,Disturbed,Daylight,Wet,Non-Fatal Injury,None,None,None,None
2013-05-15,Traffic Signal,Disturbed,Daylight,Wet,Non-Fatal Injury,None,None,None,None
2013-05-16,Traffic Signal,Clear,Daylight,Dry,Fatal,None,Yes,None,None
2013-05-16,Traffic Signal,Clear,Daylight,Dry,Fatal,None,Yes,None,None
2013-05-16,Traffic Signal,Clear,Daylight,Dry,Fatal,None,Yes,None,None
2013-05-16,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-05-16,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-05-17,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2013-05-17,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2013-05-17,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2013-05-18,Others,Clear,Dark,Dry,Non-Fatal Injury,None,Yes,None,None
2013-05-18,Others,Clear,Dark,Dry,Non-Fatal Injury,None,Yes,None,None
2013-05-18,Others,Clear,Dark,Dry,Non-Fatal Injury,None,Yes,None,None
2013-05-18,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2013-05-18,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2013-05-18,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2013-05-18,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2013-05-20,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-05-20,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-05-20,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Yes,Yes,None,None
2013-05-21,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Yes,Yes,None,None
2013-05-21,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Yes,Yes,None,None
2013-05-21,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Yes,Yes,None,None
2013-05-21,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Yes,Yes,None,None
2013-05-23,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2013-05-23,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2013-05-23,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2013-05-23,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2013-05-25,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-05-25,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-05-25,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2013-05-25,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2013-05-25,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2013-05-25,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2013-05-25,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2013-05-26,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-05-26,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-05-26,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-05-28,Others,Disturbed,Daylight,Wet,Non-Fatal Injury,None,None,None,None
2013-05-28,Others,Disturbed,Daylight,Wet,Non-Fatal Injury,None,None,None,None
2013-05-28,Others,Disturbed,Daylight,Wet,Non-Fatal Injury,None,None,None,None
2013-05-29,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2013-05-29,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2013-05-30,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-05-30,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-05-31,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,Yes
2013-05-31,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,Yes
2013-06-01,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2013-06-01,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2013-06-01,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-06-01,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-06-01,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-06-02,Traffic Signal,Disturbed,Dim Light,Wet,Non-Fatal Injury,None,Yes,None,None
2013-06-02,Traffic Signal,Disturbed,Dim Light,Wet,Non-Fatal Injury,None,Yes,None,None
2013-06-02,Traffic Signal,Disturbed,Dim Light,Wet,Non-Fatal Injury,None,Yes,None,None
2013-06-03,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-06-03,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-06-03,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-06-03,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-06-03,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-06-04,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-06-04,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-06-04,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-06-04,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2013-06-04,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2013-06-04,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2013-06-05,No Control,Clear,Dim Light,Dry,Non-Fatal Injury,None,None,None,None
2013-06-05,No Control,Clear,Dim Light,Dry,Non-Fatal Injury,None,None,None,None
2013-06-05,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2013-06-05,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2013-06-05,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2013-06-06,No Control,Disturbed,Dark,Wet,Fatal,None,None,None,None
2013-06-06,No Control,Disturbed,Dark,Wet,Fatal,None,None,None,None
2013-06-06,No Control,Disturbed,Dark,Wet,Fatal,None,None,None,None
2013-06-07,No Control,Clear,Dim Light,Dry,Non-Fatal Injury,None,None,None,Yes
2013-06-07,No Control,Clear,Dim Light,Dry,Non-Fatal Injury,None,None,None,Yes
2013-06-07,No Control,Clear,Dim Light,Dry,Non-Fatal Injury,None,None,None,Yes
2013-06-07,No Control,Clear,Dim Light,Dry,Non-Fatal Injury,None,None,None,Yes
2013-06-09,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2013-06-09,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2013-06-09,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2013-06-09,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2013-06-09,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,Yes,None,None
2013-06-09,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,Yes,None,None
2013-06-09,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,Yes,None,None
2013-06-11,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2013-06-11,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2013-06-12,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-06-12,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-06-12,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-06-12,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-06-13,Traffic Signal,Disturbed,Daylight,Wet,Non-Fatal Injury,None,Yes,None,None
2013-06-13,Traffic Signal,Disturbed,Daylight,Wet,Non-Fatal Injury,None,Yes,None,None
2013-06-13,No Control,Disturbed,Daylight,Wet,Non-Fatal Injury,None,None,None,None
2013-06-13,No Control,Disturbed,Daylight,Wet,Non-Fatal Injury,None,None,None,None
2013-06-13,No Control,Disturbed,Daylight,Wet,Non-Fatal Injury,None,None,None,None
2013-06-13,Traffic Signal,Disturbed,Daylight,Wet,Non-Fatal Injury,None,Yes,None,None
2013-06-13,Traffic Signal,Disturbed,Daylight,Wet,Non-Fatal Injury,None,Yes,None,None
2013-06-14,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Yes,Yes,None,None
2013-06-14,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Yes,Yes,None,None
2013-06-15,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,Yes,Yes,None
2013-06-15,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,Yes,Yes,None
2013-06-15,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-06-15,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-06-15,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2013-06-15,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2013-06-16,No Control,Disturbed,Daylight,Wet,Fatal,None,None,None,None
2013-06-16,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-06-16,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-06-16,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-06-16,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-06-16,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-06-16,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-06-16,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-06-16,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-06-16,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-06-16,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-06-17,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-06-17,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-06-17,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-06-17,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-06-17,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-06-17,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-06-17,Others,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-06-17,Others,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-06-17,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-06-17,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-06-17,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-06-17,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-06-17,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-06-18,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-06-18,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-06-19,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-06-19,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-06-19,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2013-06-19,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
